"Units","scenario","region","gcam-consumer","nodeinput","input","year","value","sce"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0565825,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0599002,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0591629,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0576068,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0578219,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0586812,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0567721,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0562515,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0555702,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.054864,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0539933,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0543513,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0540582,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0546326,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0550532,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0562214,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.05783,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0599479,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0626753,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.066159,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","China","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0705217,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.520698,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.230426,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.225835,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.189949,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.178788,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.180242,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.183039,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.181359,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.181433,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.181745,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.182445,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.183191,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.186408,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.18909,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.192526,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.195916,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.199948,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.204563,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.210048,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.216547,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.224396,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.233864,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.048926,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0469317,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0393482,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0410432,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0406347,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0405237,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0410799,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0394922,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.039127,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0388663,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.038769,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.038722,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0397107,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0403034,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0415227,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0426391,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.044267,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0462177,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0485621,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.051364,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0547424,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0587955,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.218705,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.213043,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.204393,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.193099,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.184238,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.184447,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.185232,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.18173,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.180621,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.179813,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.179467,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.179079,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.182452,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.185473,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.189339,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.193395,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.198282,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.204046,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.210912,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.219004,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.228597,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.239805,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0253779,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0247767,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0253666,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0253672,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0251457,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0251273,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0254998,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0244469,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0246806,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0249721,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0253788,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0257596,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0266861,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0274862,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0285831,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0297072,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0311153,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0327866,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0347649,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0370935,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0398645,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0431587,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.29424,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.28675,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.276096,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.258365,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.250835,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.252122,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.253572,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.249344,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.249048,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.248773,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.248632,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.248018,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.252642,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.25685,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.262217,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.267922,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.274768,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.282805,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.292358,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.303597,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.316931,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.332641,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.030898,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0301652,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0286063,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0284946,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0279877,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0284693,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0291101,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0286188,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.028697,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0288329,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0290963,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0293428,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0304514,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0314343,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0327452,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0340974,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0357643,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0377186,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0400075,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0426768,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0458327,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0495726,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.161605,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.153859,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.179067,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.180803,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.1669,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.167549,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.170801,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.170641,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.17116,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.171686,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.172492,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.173184,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.176155,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.178929,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.18234,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.186006,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.190365,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.195554,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.201793,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.209196,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.218096,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.228721,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.01924,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0186718,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0186748,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0201303,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0197781,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0198576,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0204491,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0203066,"4. Agroforestry policy+ carbon tax"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0203758,"4. Agroforestry policy+ carbon tax"
