Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/07/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Sierra Leone,SLE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.4215458,325.3796511,326.0632299,344.9981985,361.0748425,423.53422,460.1601741,495.6220731,515.0865527,527.4568083,530.8645023,642.1165564,722.2784714,714.0167588,507.4644474,486.6989404,621.7539419,600.6240427,645.4381891,598.503211,562.9268556,,,
El Salvador,SLV,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230.61044,2236.145477,2379.936183,2554.878934,2702.531746,2866.473282,2836.609315,2896.170698,2981.463616,2948.237611,2919.597541,2931.145636,2943.740862,2932.350473,2895.04491,3009.94495,3122.331538,3135.632753,3073.634103,2942.0803,2979.724998,3069.132447,3088.069959,3078.102081,3093.763151,3205.960987,3272.280191,3273.967601,3279.873861,3407.843396,3062.945207,3281.711714,,,
San Marino,SMR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.9366168,275.1997166,284.330978,282.5728221,279.9107308,303.9907096,307.7557475,301.6174491,306.4816651,,,
Serbia,SRB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3886.853135,4155.60582,4398.306374,4398.120188,4378.923314,4313.761662,4306.208444,4489.117707,4481.413278,4584.557262,4725.822151,4762.10867,5049.080669,5255.092762,5441.464635,5805.70305,,,
Sub-Saharan Africa (excluding high income),SSA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.268841,,,,,,,,,
South Sudan,SSD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.3174749,1163.046874,736.9631252,835.3833609,779.2201828,,,,,,,,,
Sub-Saharan Africa,SSF,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.268454,,,,,,,,,
Small states,SST,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8594.90516,,,,,,,,,
Sao Tome and Principe,STP,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.9442229,,,,,,,,,
Suriname,SUR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7242.759398,,,,,,,,,
Slovakia,SVK,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5550.684737,5957.205914,6483.829916,6809.843766,6774.926464,6951.474809,7328.842417,7762.388145,7825.599407,8551.11771,9440.351705,10294.14216,11487.1289,12114.36558,11422.18437,12025.0801,12034.54465,12350.33561,12452.48914,12740.48701,13194.8271,13314.83333,13775.08807,14309.53869,14487.71702,14021.04014,14390.00437,,,
Slovenia,SVN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11023.55158,11303.87059,11886.54075,12310.72602,13060.48134,13000.75129,13613.44504,14178.25832,14628.3461,15059.19599,15467.19354,16237.48288,17290.48433,17642.95537,16496.38745,16119.16621,15977.86856,15150.54946,15150.23767,15796.60468,15900.32756,16705.55879,17786.58052,18697.9181,19339.14624,18376.49811,19634.81457,,,
Sweden,SWE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,23269.86995,23318.65193,23802.43369,24649.5124,24601.92933,25704.47513,25824.78986,24813.18214,24884.8073,25601.99243,25835.65045,25792.40798,25640.39521,25839.07154,27231.85086,27554.93835,28957.21676,29796.26194,30364.31589,30724.08325,30436.98339,29884.37299,28881.95774,27576.40509,29271.70617,30872.62527,31004.36593,31763.62501,33115.67012,34554.2209,35787.90954,35747.09203,36052.89811,37335.00708,38191.37067,39149.36126,41424.73332,43020.26997,42310.50932,39218.27945,41506.20963,42078.83204,41540.07699,41632.20803,42327.03491,43373.54543,43617.28328,44467.76608,44482.51696,45574.35105,44348.84396,46079.36801,,,
Eswatini,SWZ,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.375151,2442.065393,2581.366071,2632.549642,2524.602873,2580.113107,2475.915097,2396.964511,2463.30513,,,
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7352.273728,7007.709873,8568.935981,9198.560836,8734.548918,8727.193725,9275.285895,9866.048255,9923.735302,8879.800614,8120.921157,7834.128922,7851.288524,8762.343791,9489.505868,10300.79555,10213.54234,9660.284907,9682.206561,9685.8252,9906.768709,11307.44005,11252.90941,11568.92338,11754.51936,12366.61017,12861.86457,13515.19223,13975.08902,14619.81462,13049.45875,13911.76921,,,
Syria,SYR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.2215636,,,,,,,,,
Turks and Caicos Islands,TCA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23359.89885,,,,,,,,,
Chad,TCD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.2072411,378.4141337,354.5157522,430.8337322,533.8786362,498.211517,548.0512494,582.8985311,621.1608449,577.5483944,521.4981823,450.6111241,475.871533,483.0435121,413.5299864,436.1849337,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.621023,1448.544445,1480.556593,1236.525019,1229.715283,1211.589586,1272.224449,1699.951604,1573.512762,1925.89704,2072.370737,2380.010636,2960.064658,3099.043327,3453.603003,3701.568416,3841.720058,4177.121029,4382.573484,4686.780969,4978.092115,5287.529929,5603.177769,5802.04552,6034.549003,5992.394021,6345.078165,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3045.716426,3443.051588,3580.400296,3716.775615,3940.479546,4393.635847,4800.166461,5317.238144,5986.010796,6314.482179,5597.113898,6027.784855,6445.445419,6647.833072,6662.336833,6693.50843,6547.649384,6441.912282,6700.48585,7006.114983,7161.567842,6999.600206,7042.387902,,,
Togo,TGO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,305.8115413,316.6530302,320.2777851,423.7007304,297.3140592,389.1157708,379.3847294,369.4970249,380.4486286,366.6076016,343.4630991,325.8566304,299.4733185,352.3396204,375.9747845,370.4187807,357.0023837,381.0030031,392.04603,404.6016948,368.8582235,367.7011253,265.4057743,282.4349747,288.7252069,364.5542641,380.6119594,396.4851843,404.5923458,383.0666954,374.5866218,385.31833,387.6799459,377.4171944,343.653366,352.053569,332.0252586,344.0265549,373.3008754,381.7094879,391.2790686,360.3453265,403.4818836,431.1508563,476.9920408,661.3743674,676.8543361,721.0037554,757.4124154,734.5066375,735.3768254,,,
Thailand,THA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4349.372479,,,,,,,,,
Tajikistan,TJK,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.2216662,899.63611,1097.894624,989.4864048,1012.262666,1009.541911,932.5435491,920.8394859,976.7870064,970.2447995,1041.097523,1029.792257,1054.720861,1159.366316,1143.411518,1159.101932,1155.803103,1152.254159,,,
Turkmenistan,TKM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,3919.113512,4149.303219,4344.501486,4641.928437,4750.948593,4755.19593,4917.254898,5001.356157,4775.541448,5195.13176,5454.778795,5333.470113,5044.31175,4598.237564,4469.545285,4446.795113,4496.583819,4489.401702,4413.080665,4515.872608,4601.269412,4787.314402,4906.014983,4966.795672,5203.80795,5161.47481,5305.845763,5521.649907,5523.235624,5360.494186,5425.099815,5358.985042,5307.546826,5299.158737,5456.716561,5531.29567,5879.422748,6184.964974,6293.233578,6098.754449,6433.908627,6635.173531,6649.498742,6813.149078,6823.787119,6827.925866,6732.851738,6892.929736,6853.257176,6873.05658,6370.039236,6581.898189,,,
Timor-Leste,TLS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.249874,1236.432258,1247.228605,1018.037797,1353.333046,1167.720594,393.8797905,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.742039,1649.43494,1645.329028,1714.369485,1734.088786,1738.945486,1780.376093,1741.83027,1828.720225,1926.61938,1978.539949,2026.699252,2119.869415,2204.443653,2351.575759,2392.470151,2387.044972,2522.821291,2524.133633,2507.820413,2474.663323,2444.533136,2325.393661,2513.251111,2497.072949,2367.240873,2359.292081,2310.486453,2447.981148,,,
Tonga,TON,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.907228,1201.039496,1285.240804,1143.636533,1238.997483,1344.72045,1240.350096,1327.680669,3562.379059,3742.972072,3553.426791,3221.697575,3469.977397,3360.708629,3337.037544,3311.086452,3386.132974,3418.201163,3540.318087,3618.34102,3652.007824,3788.995146,4188.081352,4492.253752,4491.418883,4889.095448,4929.094881,4552.412642,,,
South Asia (IDA & IBRD),TSA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,344.0545506,341.4240762,333.253236,350.2926471,320.2145943,329.1427709,343.8054357,351.9316002,368.3983092,349.9185709,376.7963044,365.6847516,361.8508035,389.5049875,387.3329763,392.3906454,399.2944316,415.0448524,436.959619,451.8409483,476.0283204,462.0800075,470.6959015,502.8934702,520.273246,533.8047521,582.7855446,589.8520291,617.0826835,622.7851644,645.1181204,642.7980482,661.656547,708.553902,758.0070644,807.6306625,860.9243448,917.1203026,932.0829683,1004.952952,1084.40106,1121.917124,1174.627043,1231.288876,1292.707958,1388.569478,1472.390568,1577.802281,1655.805223,1700.504363,1588.139341,1729.547906,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.268454,,,,,,,,,
Trinidad and Tobago,TTO,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16451.3873,,,,,,,,,
Tunisia,TUN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,822.8842024,875.0938192,1022.009758,979.7196281,1072.529689,1091.160189,1086.791516,1072.934021,1134.13696,1159.944991,1201.889779,1272.178835,1255.067808,1279.000736,1274.873727,1254.108966,1181.761756,1225.854051,1213.75196,1216.858398,1306.779217,1297.878023,1252.117913,1219.799827,1254.863006,1287.707527,1365.970127,1447.858089,1510.59576,1581.61825,1599.07285,1771.39383,1785.63914,1859.578966,1928.102583,1974.255325,2043.282438,2083.22952,2056.016243,2195.516211,3017.64524,2807.463437,2862.3385,2996.516176,3158.717936,3310.484382,3378.573665,3393.668685,3522.529806,3572.048221,3159.592161,3298.726089,,,
Turkey,TUR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9294.272812,,,,,,,,,
Tuvalu,TUV,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.4839783,333.7232361,310.3987732,290.8674927,292.9521484,313.1589661,331.6479187,366.3729248,421.3128662,439.7287598,450.3979187,466.1865234,507.5768127,518.5426025,540.817749,580.1918335,619.2561035,623.710022,622.6107178,619.4735107,625.7667236,625.9676514,583.1549683,652.2033691,707.7199707,776.3251343,827.8814087,858.932251,881.6842651,901.8823242,891.0936279,899.4194336,,,
Uganda,UGA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,226.3790666,289.4880661,321.9816357,310.2825356,285.2928695,304.4454312,321.4972441,313.1833563,288.8938551,265.9330023,239.0088281,293.3645004,316.4836493,363.9267726,376.2108589,403.4003937,395.0654716,432.2454392,409.5335,401.013121,408.0957882,383.9006191,429.5670489,449.3273169,487.966279,497.9383701,510.9190236,582.9397818,600.6131212,610.360166,582.8588695,591.5235807,647.7152351,657.8987849,680.953298,685.7315758,718.8901338,733.5138757,723.4088852,721.2341188,,,
Ukraine,UKR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.0129395,805.3912354,814.6588745,829.9991455,864.8323364,880.1473389,972.1096802,1039.187988,1163.735718,1362.340576,1504.829224,1665.030396,1947.233521,2049.009033,1556.656128,1715.315674,1860.909668,2046.857544,2059.427246,2001.113159,1908.153442,1909.209717,2072.866943,2155.533691,2250.876465,2295.10376,2445.875244,,,
Upper middle income,UMC,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.858078,2401.184412,2474.830703,2272.852304,2245.005202,2254.868422,2310.599941,2673.875766,2592.412237,2927.439233,3082.623446,3432.787309,4004.01764,4144.265843,4357.524142,4648.514334,4812.546935,5068.953479,5249.04651,5469.624569,5643.783301,5868.518648,6145.963349,6245.753132,6417.629605,6287.112122,6647.906849,,,
Uruguay,URY,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,6742.578443,6469.856845,6119.070266,6344.180512,6541.53556,6886.14866,6870.499562,7315.676845,7916.766894,8077.0906,8542.760943,7524.79776,6005.876426,5848.881186,5893.601566,6840.061211,7677.596194,7763.687236,7839.554508,7495.612987,7999.871347,8888.331452,9254.034931,10037.11134,9828.944858,10406.88913,10724.16085,11252.92865,10900.06661,10457.55466,10062.9571,9347.597299,8938.557178,9359.824856,10010.54276,10344.64151,11015.88635,11675.10353,12028.79254,13010.01536,13573.09364,13193.45133,14047.21254,14136.26556,14193.59504,16004.49638,16007.97166,15835.70942,16102.87358,14974.22133,15463.90295,,,
United States,USA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,5058.773196,5400.724041,5892.671938,6522.526387,6795.275419,7261.132737,8005.983202,8818.691161,9858.22131,10547.62266,11225.74576,12697.80972,13375.90886,14183.08698,15834.31045,16822.30408,17595.04123,18589.25002,20165.02362,21251.87962,22118.23509,22559.80502,23574.15035,24346.00693,25676.63307,26791.30654,28137.58339,29764.54754,31391.28062,32835.92657,34591.73812,35429.83338,36129.35229,37298.31816,39477.61627,41591.88786,44104.63586,45024.19259,43248.03316,42100.46428,44109.54793,44617.64171,46017.30671,46393.50473,47509.89936,48913.8531,48792.47575,49760.73179,50956.76454,51893.77849,49660.36548,52310.67293,,,
Uzbekistan,UZB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416.422237,,,,,,,,,
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6049.354408,,,,,,,,,
Venezuela,VEN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.4279573,790.162512,845.8715047,889.5628258,910.6476545,912.9435198,962.2214406,1006.636652,1029.445647,1052.516162,1129.198745,1189.076021,1263.953687,1312.783888,1354.343286,1579.455999,1702.382613,1813.319379,1893.510198,2018.053719,2079.359058,2227.678362,2382.143308,2586.255539,2752.962907,2838.588779,2830.626772,,,
Vanuatu,VUT,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051.012295,2077.0854,2099.328612,2114.25416,2300.244679,2313.147536,2543.609448,2363.791515,2318.79269,2393.322163,2294.306728,2465.178976,2625.538641,2568.121145,2692.469779,2760.481228,3109.650866,3272.113069,2852.584639,2691.499438,,,
World,WLD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,3337.678512,3466.313664,3634.527987,3586.303132,3589.049075,3722.165028,3815.216766,3942.841762,4042.636727,4075.082825,4122.314976,4126.268832,4254.037853,4441.191875,4613.746982,4728.078871,4791.352336,4847.543971,4979.927125,5136.534124,5155.081998,5226.119174,5256.46753,5441.173822,5551.264669,5631.607893,5787.335717,5811.648213,5915.939333,6080.896295,6150.466843,6319.579376,6371.658201,6684.69811,6905.208082,7242.440061,7572.53434,7459.424818,7289.341213,7605.766551,7716.174243,7864.739121,7955.690573,8118.907651,8281.787443,8399.532116,8613.0975,8740.362895,8848.136818,8397.393256,8771.24496,,,
Samoa,WSM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3298.250959,4070.227006,3364.975625,3326.100008,4336.07502,3358.521759,3630.760116,3974.599762,3942.417132,3894.133153,4040.25316,3809.057272,3615.915963,,,
Kosovo,XKX,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,YEM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.517222,,,,,,,,,
South Africa,ZAF,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,3559.837563,3590.654669,3929.036656,4015.778263,3686.278307,3524.422038,3387.909904,3419.544508,3408.644325,3579.581426,3521.98059,3419.71135,3365.897686,3512.04834,3167.052194,3015.34602,3121.90382,3154.069163,3153.552837,3076.730701,3075.1741,3081.479809,3182.314788,3209.377333,3343.798278,3428.913356,3492.005461,3488.467701,3492.952318,3619.115467,3663.38582,3911.424283,4114.751393,4243.440938,4477.829801,4709.072952,4815.367276,4579.072661,4785.176105,4888.821174,4942.630174,4948.280532,4948.26036,4952.633514,5051.035038,4992.816178,5079.844259,5030.080268,5008.936093,4702.608268,4947.25609,,,
Zambia,ZMB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.468773,,,,,,,,,
Zimbabwe,ZWE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.9610672,759.2407224,773.8517404,931.3520111,980.9035988,965.9960332,1069.742692,1038.843352,386.3158618,1156.297189,892.6109988,747.1681752,1020.633594,,,
