"Units","scenario","region","gcam-consumer","nodeinput","input","year","value","sce"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",1975,8.56683,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",1990,13.0219,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2005,17.6705,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2010,16.834,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2015,18.2664,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2020,19.1992,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2025,19.9539,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2030,20.6236,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2035,21.1772,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2040,21.6264,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2045,21.9803,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2050,22.2215,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2055,22.3564,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2060,22.41,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2065,22.3725,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2070,22.2638,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2075,22.0866,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2080,21.8372,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2085,21.524,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2090,21.1746,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2095,20.7967,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Colombia","FoodDemand","FoodDemand","FoodDemand_Staples",2100,20.3935,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,56.7587,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,64.0024,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,62.9874,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,63.2257,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,63.1383,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,66.5337,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,68.8692,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,70.7759,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,72.0468,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,72.859,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,73.2774,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,73.4365,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,73.2174,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,72.8181,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,72.1009,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,71.0755,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,69.7935,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,68.4063,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,67.0066,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,65.6366,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,64.2937,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,62.9376,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",1975,65.501,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",1990,60.8196,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2005,56.6506,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2010,53.5429,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2015,50.6221,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2020,49.9871,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2025,49.3896,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2030,48.6893,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2035,47.8562,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2040,46.9855,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2045,46.1354,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2050,45.2875,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2055,44.389,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2060,43.398,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2065,42.2532,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2070,41,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2075,39.7188,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2080,38.4811,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2085,37.3245,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2090,36.2545,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2095,35.253,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-12","FoodDemand","FoodDemand","FoodDemand_Staples",2100,34.2873,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,212.945,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,260.688,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,289.747,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,302.335,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,304.323,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,314.419,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,323.3,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,332.707,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,341.483,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,350.222,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,358.443,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,365.871,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,371.81,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,377.326,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,381.795,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,385.459,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,388.251,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,390.186,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,391.169,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,390.994,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,389.625,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,386.814,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",1975,148.132,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",1990,152.61,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2005,169.779,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2010,169.219,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2015,172.225,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2020,174.602,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2025,176.906,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2030,178.977,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2035,180.828,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2040,182.478,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2045,183.869,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2050,184.914,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2055,185.556,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2060,185.892,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2065,185.798,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2070,185.467,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2075,184.964,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2080,184.241,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2085,183.255,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2090,181.88,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2095,180.107,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","EU-15","FoodDemand","FoodDemand","FoodDemand_Staples",2100,177.824,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,31.246,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,35.8876,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,28.4419,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,31.6801,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,31.0908,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,32.0585,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,33.2919,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,34.7077,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,35.8848,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,36.8569,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,37.5957,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,38.1451,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,38.581,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,39.0231,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,39.3207,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,39.4396,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,39.3502,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,39.0957,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,38.7182,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,38.2524,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,37.7008,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,37.0379,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",1975,38.6181,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",1990,39.1425,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2005,44.2231,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2010,31.5447,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2015,31.1231,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2020,29.9351,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2025,28.8502,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2030,27.8667,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2035,27.0365,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2040,26.3476,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2045,25.7487,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2050,25.2027,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2055,24.6924,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2060,24.2174,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2065,23.7126,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2070,23.1933,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2075,22.659,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2080,22.1092,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2085,21.5515,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2090,20.9958,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2095,20.4414,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2100,19.875,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,24.3545,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,35.6966,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,44.375,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,55.4183,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,65.5528,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,70.1396,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,75.1866,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,80.2035,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,84.6202,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,88.6264,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,92.0975,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,95.0423,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,97.353,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,99.1775,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,100.481,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,101.276,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,101.534,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,101.302,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,100.66,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,99.7399,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,98.5668,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,97.1328,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",1975,46.8622,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",1990,63.4178,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2005,64.834,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2010,60.3785,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2015,59.2371,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2020,61.2966,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2025,63.0424,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2030,64.539,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2035,65.7919,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2040,66.7804,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2045,67.4985,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2050,67.9426,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2055,68.0809,"4. Agroforestry policy+ carbon tax"
"Pcal/yr","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2060,67.9509,"4. Agroforestry policy+ carbon tax"
